schelpre	to splash over. 	https://ereimer.net/plautdietsch/pddefns.htm#schelpre
Schelprua	n. reeds. 	https://ereimer.net/plautdietsch/pddefns.htm#Schelprua
Schelprua Meeble	wicker furniture. 	https://ereimer.net/plautdietsch/pddefns.htm#Schelprua%20Meeble
Schelsel	n. (pl: s) brook. 	https://ereimer.net/plautdietsch/pddefns.htm#Schelsel
Schelsta	n. (pl: sch) broken shells, shards. 	https://ereimer.net/plautdietsch/pddefns.htm#Schelsta
Schelwa	n. (pl: sch) thin slices, shards. 	https://ereimer.net/plautdietsch/pddefns.htm#Schelwa
schemma	dusk. 	https://ereimer.net/plautdietsch/pddefns.htm#schemma
Schemme'daun	f. (pl: e) suitcase. 	https://ereimer.net/plautdietsch/pddefns.htm#Schemme%27daun
schemmel	mold; whitish grey color, dapple grey. 	https://ereimer.net/plautdietsch/pddefns.htm#schemmel
Schemmelfoss	m. roan. 	https://ereimer.net/plautdietsch/pddefns.htm#Schemmelfoss
schemmlijch	moldy. 	https://ereimer.net/plautdietsch/pddefns.htm#schemmlijch
schempe	scold, curse, cuss. 	https://ereimer.net/plautdietsch/pddefns.htm#schempe
Schempwuat	a curse, cussword, invective. 	https://ereimer.net/plautdietsch/pddefns.htm#Schempwuat
Schend	f. (pl: e) shanty, small shack. 	https://ereimer.net/plautdietsch/pddefns.htm#Schend
Schenkj	f. (pl: e) tavern, inn. 	https://ereimer.net/plautdietsch/pddefns.htm#Schenkj
schenkje	to present, to donate, to give; {ennschenkje - to pour a drink}. 	https://ereimer.net/plautdietsch/pddefns.htm#schenkje
Schenn	n. dandruff. 	https://ereimer.net/plautdietsch/pddefns.htm#Schenn
schentlijch	disgraceful, nefarious, scandalous. 	https://ereimer.net/plautdietsch/pddefns.htm#schentlijch
Schentlijchkjeit	disgrace, shame, turpitude. 	https://ereimer.net/plautdietsch/pddefns.htm#Schentlijchkjeit
Schepp	n. (pl: Schäp) ship. 	https://ereimer.net/plautdietsch/pddefns.htm#Schepp
Scheppbruch	m. shipwreck. 	https://ereimer.net/plautdietsch/pddefns.htm#Scheppbruch
Scheppbümeista	m. shipwright. 	https://ereimer.net/plautdietsch/pddefns.htm#Scheppb%C3%BCmeista
Scheppdoagesbüak	n. ship's log. 	https://ereimer.net/plautdietsch/pddefns.htm#Scheppdoagesb%C3%BCak
Scheppdräaja	m. ship's keel. 	https://ereimer.net/plautdietsch/pddefns.htm#Scheppdr%C3%A4aja
Scheppfoat	f. voyage, cruise; navigation. 	https://ereimer.net/plautdietsch/pddefns.htm#Scheppfoat
Scheppfuamaun	m. pilot, captain, navigator. 	https://ereimer.net/plautdietsch/pddefns.htm#Scheppfuamaun
Scheppkje	n. (pl: s) sewing machine bobbin, little ship. 	https://ereimer.net/plautdietsch/pddefns.htm#Scheppkje
Scheppopprua	m. mutiny, riot. 	https://ereimer.net/plautdietsch/pddefns.htm#Scheppopprua
Scheppreiba	m. pirate. 	https://ereimer.net/plautdietsch/pddefns.htm#Scheppreiba
Scheppschrüw	ship's propellor, screw. 	https://ereimer.net/plautdietsch/pddefns.htm#Scheppschr%C3%BCw
Scheppstia	n. helm, tiller, rudder. 	https://ereimer.net/plautdietsch/pddefns.htm#Scheppstia
Scheppwalle	f. ship's wake. 	https://ereimer.net/plautdietsch/pddefns.htm#Scheppwalle
scher'metsle	see schar'metsle. 	https://ereimer.net/plautdietsch/pddefns.htm#scher%27metsle
Schetsel	n. (pl: s) partition, wall, divider. 	https://ereimer.net/plautdietsch/pddefns.htm#Schetsel
Schiablajch	n. washer for a bolt. 	https://ereimer.net/plautdietsch/pddefns.htm#Schiablajch
Schiapapia	sandpaper. 	https://ereimer.net/plautdietsch/pddefns.htm#Schiapapia
Schiapulwa	pumice. 	https://ereimer.net/plautdietsch/pddefns.htm#Schiapulwa
schibble	to run or walk in a shuffling manner. 	https://ereimer.net/plautdietsch/pddefns.htm#schibble
Schiela	m. pupil, student, learner. 	https://ereimer.net/plautdietsch/pddefns.htm#Schiela
Schielaloon	n. bursary, scholarship. 	https://ereimer.net/plautdietsch/pddefns.htm#Schielaloon
Schien	f. (pl: e) a barn annex for storage; sheen, lustre, shine; card, certificate, licence. 	https://ereimer.net/plautdietsch/pddefns.htm#Schien
schienboa	presumably, ostensibly, plausible. 	https://ereimer.net/plautdietsch/pddefns.htm#schienboa
schiene	to shine; to seem; {daut schient soo - it seems that way}. 	https://ereimer.net/plautdietsch/pddefns.htm#schiene
schienent	luminous, luminary; apparent. 	https://ereimer.net/plautdietsch/pddefns.htm#schienent
Schiephon	m. a fairy tale reference to a rooster. 	https://ereimer.net/plautdietsch/pddefns.htm#Schiephon
schiepre	the sound of chirping baby chicks. 	https://ereimer.net/plautdietsch/pddefns.htm#schiepre
schiere	to scour, to rub against, chafe, abrade; polish. 	https://ereimer.net/plautdietsch/pddefns.htm#schiere
Schiet	excrement, shit. 	https://ereimer.net/plautdietsch/pddefns.htm#Schiet
Schietareia	m. loon, heron. 	https://ereimer.net/plautdietsch/pddefns.htm#Schietareia
Schietstremp	f. a coward, milksop. 	https://ereimer.net/plautdietsch/pddefns.htm#Schietstremp
Schiew	f. (pl: e) plate, pulley, disc. 	https://ereimer.net/plautdietsch/pddefns.htm#Schiew
Schijcht	f. (pl: e) layer, ply, coating, tier. 	https://ereimer.net/plautdietsch/pddefns.htm#Schijcht
schijchtwiess	layer by layer, tier by tier. 	https://ereimer.net/plautdietsch/pddefns.htm#schijchtwiess
Schijchtwolkje	f. cloud strata. 	https://ereimer.net/plautdietsch/pddefns.htm#Schijchtwolkje
Schikjsol	n. fate, destiny, doom, lot. 	https://ereimer.net/plautdietsch/pddefns.htm#Schikjsol
Schildna	m. debtor; the guilty one. 	https://ereimer.net/plautdietsch/pddefns.htm#Schildna
schilre	to portray, reflect, recall, describe, picture. 	https://ereimer.net/plautdietsch/pddefns.htm#schilre
Schilt	n. (pl: e) shield, visor, sign. 	https://ereimer.net/plautdietsch/pddefns.htm#Schilt
Schiltkjrät	f. (pl: e) turtle; used as reference to another person in a highly disrespectful way. 	https://ereimer.net/plautdietsch/pddefns.htm#Schiltkjr%C3%A4t
Schinda	m. (pl: sch) a leather tanner; used in reference to another person in a highly disrespectful way. 	https://ereimer.net/plautdietsch/pddefns.htm#Schinda
Schindel	f. (pl: Schindle) shingle. 	https://ereimer.net/plautdietsch/pddefns.htm#Schindel
schindle	to shingle. 	https://ereimer.net/plautdietsch/pddefns.htm#schindle
Schinkje	m. (pl: s) ham; thigh; haunch. 	https://ereimer.net/plautdietsch/pddefns.htm#Schinkje
Schinkjeschwoaga	m. bigamist. 	https://ereimer.net/plautdietsch/pddefns.htm#Schinkjeschwoaga
Schirkj	f. (pl: e) cricket, cicada. 	https://ereimer.net/plautdietsch/pddefns.htm#Schirkj
Schis	f. fear, fright. 	https://ereimer.net/plautdietsch/pddefns.htm#Schis
schissjat	mild cussword. (Waut de schissjat!). 	https://ereimer.net/plautdietsch/pddefns.htm#schissjat
Schitts	n. (pl: e) stovepipe damper; protection. 	https://ereimer.net/plautdietsch/pddefns.htm#Schitts
schittse	to adjust damper; to protect. 	https://ereimer.net/plautdietsch/pddefns.htm#schittse
Schittstän , Schutstän	ledger-tooth, knife guard on mower or binder scythe. 	https://ereimer.net/plautdietsch/pddefns.htm#Schittst%C3%A4n%20%2C%20Schutst%C3%A4n
Schklow	m or f. slave. 	https://ereimer.net/plautdietsch/pddefns.htm#Schklow
Schklowa'rie	slavery. 	https://ereimer.net/plautdietsch/pddefns.htm#Schklowa%27rie
Schläaja	m. (pl: sch) sledge hammer. 	https://ereimer.net/plautdietsch/pddefns.htm#Schl%C3%A4aja
Schläaja'rie	fight, fray, fisticuffs. 	https://ereimer.net/plautdietsch/pddefns.htm#Schl%C3%A4aja%27rie
Schlach	a hit, percussion, stroke. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlach
Schlachoda	f. artery. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlachoda
Schlacht	f. (pl: e) battle. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlacht
Schlachta'rie	f. slaughterhouse. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlachta%27rie
schlachte	to slaughter, to kill. 	https://ereimer.net/plautdietsch/pddefns.htm#schlachte
Schlachtfelt	n. battlefield. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlachtfelt
Schlachthüss	n. slaughter house, abattoir. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlachth%C3%BCss
Schlachtmassa	n. butcher knife. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlachtmassa
schlackre	to dangle. 	https://ereimer.net/plautdietsch/pddefns.htm#schlackre
Schlacks	m. tall, gangly fellow. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlacks
schlackse	to flip the hand, for example, when trying to remove an insect from the hand. 	https://ereimer.net/plautdietsch/pddefns.htm#schlackse
Schlädbon	f. sleigh tracks, sleigh road. 	https://ereimer.net/plautdietsch/pddefns.htm#Schl%C3%A4dbon
Schläde	m. (pl: s) sleigh, sled. 	https://ereimer.net/plautdietsch/pddefns.htm#Schl%C3%A4de
Schla'dons	m. an awkward, sloppy gangly fellow. 	https://ereimer.net/plautdietsch/pddefns.htm#Schla%27dons
schla'donsijch	tawdry, awkward actions. 	https://ereimer.net/plautdietsch/pddefns.htm#schla%27donsijch
Schlafitje	f. the nape of the neck. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlafitje
Schlagwota	a traditional Mennonite remedy for internal and external use. This concoction was prepared by the Gilead Manufacturing Company of Winnipeg. It was also concoted at home but the recipe appears to be lost. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlagwota
schlajchsta	m. adj. worst. 	https://ereimer.net/plautdietsch/pddefns.htm#schlajchsta
schlajchste	f. adj. worst. 	https://ereimer.net/plautdietsch/pddefns.htm#schlajchste
schlajchste	plural adj. 	https://ereimer.net/plautdietsch/pddefns.htm#schlajchste
schlajcht , schlajchta , schlajchsta	adj. bad, worse, worst. 	https://ereimer.net/plautdietsch/pddefns.htm#schlajcht%20%2C%20schlajchta%20%2C%20schlajchsta
schlajcht behaundle	mistreat. 	https://ereimer.net/plautdietsch/pddefns.htm#schlajcht%20behaundle
schlajcht woare	to spoil, like meat, to deteriorate. 	https://ereimer.net/plautdietsch/pddefns.htm#schlajcht%20woare
schlajchta Rot	poor advice. 	https://ereimer.net/plautdietsch/pddefns.htm#schlajchta%20Rot
schlajchtet noräde	to slander. 	https://ereimer.net/plautdietsch/pddefns.htm#schlajchtet%20nor%C3%A4de
Schlamm	thick, heavy mire. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlamm
Schlang	f. (pl: e) snake. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlang
Schlangebloom	f. dandelion. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlangebloom
Schlangejeft	n. venom, snake poison. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlangejeft
Schlangoatijch	serpentine. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlangoatijch
schlank	slim, slender, sleek. 	https://ereimer.net/plautdietsch/pddefns.htm#schlank
Schlap	f. (pl: e) a dragging apparatus. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlap
schlape	to drag, to haul, to tow. 	https://ereimer.net/plautdietsch/pddefns.htm#schlape
Schlaphoakj	f. a drag rake. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlaphoakj
Schlapkjleet	n. an evening gown, a dress with a train. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlapkjleet
Schlapnat Boot	a trawler. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlapnat%20Boot
Schlapschleep	f. a dredge. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlapschleep
Schlapsel	a jag, a small load. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlapsel
Schlätel	m. (pl: s) wrench, key. 	https://ereimer.net/plautdietsch/pddefns.htm#Schl%C3%A4tel
Schlätelbloom	f. cowslip. 	https://ereimer.net/plautdietsch/pddefns.htm#Schl%C3%A4telbloom
Schlätelloch	n. keyhole. 	https://ereimer.net/plautdietsch/pddefns.htm#Schl%C3%A4telloch
Schlätelschmett	m. locksmith. 	https://ereimer.net/plautdietsch/pddefns.htm#Schl%C3%A4telschmett
Schlätje	n. (pl: s) small sled. 	https://ereimer.net/plautdietsch/pddefns.htm#Schl%C3%A4tje
Schlaub	f. (pl: e) bib. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlaub
Schlaubbekjse	f. bib overalls. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlaubbekjse
schlaubre	slobber, drool. 	https://ereimer.net/plautdietsch/pddefns.htm#schlaubre
Schlauch	m. (pl: Schläaj) hose, plastic tube or hose. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlauch
schlauje	to grumble or lament like a child. 	https://ereimer.net/plautdietsch/pddefns.htm#schlauje
Schlaum	m. thick, heavy mud or mire. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlaum
schlaup	limp, flaccid, flabby, slack, droopy. 	https://ereimer.net/plautdietsch/pddefns.htm#schlaup
Schle'boak	m. an ungainly dunce. 	https://ereimer.net/plautdietsch/pddefns.htm#Schle%27boak
Schlee	m. kind of cherry, bullace, sloe. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlee
Schleedüak	n. headshawl. 	https://ereimer.net/plautdietsch/pddefns.htm#Schleed%C3%BCak
Schleef	m. (pl: Schleew) ladle. 	https://ereimer.net/plautdietsch/pddefns.htm#Schleef
Schleep	f. (pl: e) earth moving scoop. 	https://ereimer.net/plautdietsch/pddefns.htm#Schleep
schleepre	to be sleepy or drowsy. 	https://ereimer.net/plautdietsch/pddefns.htm#schleepre
schleeprijch	sleeppy. 	https://ereimer.net/plautdietsch/pddefns.htm#schleeprijch
Schleia	m. (pl: sch) veil. 	https://ereimer.net/plautdietsch/pddefns.htm#Schleia
Schlekj	n. scum. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlekj
schlekje	to choke or clog with scum. 	https://ereimer.net/plautdietsch/pddefns.htm#schlekje
schlemm	serious; sore; cantankerous. 	https://ereimer.net/plautdietsch/pddefns.htm#schlemm
schlemme	to beg, lament or wail as a child is likely to do. 	https://ereimer.net/plautdietsch/pddefns.htm#schlemme
Schlemms	n. a sore, skin abrasion, a hurt. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlemms
Schlenj	f. (pl: e) sling, noose, loop, slipknot, snare. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlenj
schlenje	to catch in a snare or noose. 	https://ereimer.net/plautdietsch/pddefns.htm#schlenje
Schlenkjafoot	m. stumblebum. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlenkjafoot
schlenkjre	to shake; to stumble along. 	https://ereimer.net/plautdietsch/pddefns.htm#schlenkjre
schlentre	to saunter, dawdle, walk aimlessly. 	https://ereimer.net/plautdietsch/pddefns.htm#schlentre
Schlerts	m. (pl: e) a slit caused by a knife. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlerts
schlertse	to slit open with a knife. 	https://ereimer.net/plautdietsch/pddefns.htm#schlertse
Schliem	m. mucous, slime. 	https://ereimer.net/plautdietsch/pddefns.htm#Schliem
schliepe	to sharpen, grind, polish, whet. 	https://ereimer.net/plautdietsch/pddefns.htm#schliepe
Schliepsteen	m. grindstone, whetstone. 	https://ereimer.net/plautdietsch/pddefns.htm#Schliepsteen
Schliesa	m. (pl: sch) a sling to throw a stone with; centrifuge. 	https://ereimer.net/plautdietsch/pddefns.htm#Schliesa
schliesre	to effect centrifugal force, to fling, to hurl. 	https://ereimer.net/plautdietsch/pddefns.htm#schliesre
schliesslijch	finally, eventually. 	https://ereimer.net/plautdietsch/pddefns.htm#schliesslijch
schliete	to slit off the ends of pea or bean pods to remove the stringy edges in preparation for adding to soup. 	https://ereimer.net/plautdietsch/pddefns.htm#schliete
Schlietschoo	f. skates, ice skates. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlietschoo
Schlietschoo Bon	f. skating rink. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlietschoo%20Bon
Schlietschoo rane	to skate. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlietschoo%20rane
Schlijcht	pudding base for Mooss; see also Menjsel; see Mennonite Cookbook. This was also used as a substitute for corn starch at times. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlijcht
schlijchtfoll	tactful, diplomatic. 	https://ereimer.net/plautdietsch/pddefns.htm#schlijchtfoll
Schlijchtmäl	n. whole flour, graham flour. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlijchtm%C3%A4l
schlikj	to sneak, to slink, to crawl. 	https://ereimer.net/plautdietsch/pddefns.htm#schlikj
Schlikjhaundel	m. contraband. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlikjhaundel
Schlikjwäaj	m. devious routes, sneaky ways. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlikjw%C3%A4aj
Schlinjel	m. (pl: s) rascal, a person not totally credible. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlinjel
Schlips	m. tie, bow tie, cravat. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlips
schloagfoadijch	quick witted. 	https://ereimer.net/plautdietsch/pddefns.htm#schloagfoadijch
schloare	to shuffle along, to drag one's feet. 	https://ereimer.net/plautdietsch/pddefns.htm#schloare
schloff	careless, lax. 	https://ereimer.net/plautdietsch/pddefns.htm#schloff
Schloffheit	carelessness, laxity. 	https://ereimer.net/plautdietsch/pddefns.htm#Schloffheit
Schlondrian	tall, gangly, dim-witted fellow. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlondrian
schlone	to hit, to punch, to slam, smite, beat. 	https://ereimer.net/plautdietsch/pddefns.htm#schlone
schlonsch	having a tendency to hit or kick (said of a horse or cow). 	https://ereimer.net/plautdietsch/pddefns.htm#schlonsch
Schlop	m. sleep, slumber. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlop
Schlopbenkj	f. a traditional Mennonite pull out bed, used as a bench during the day, trundlebed. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlopbenkj
schlope	to sleep, to slumber. 	https://ereimer.net/plautdietsch/pddefns.htm#schlope
schloplooss	sleepless, restless. 	https://ereimer.net/plautdietsch/pddefns.htm#schloplooss
Schlopmeddel	n. sedative. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlopmeddel
Schlopmets	f. a careless person; lit sleepy head. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlopmets
schlopmetsijch	sloppy, careless, forgetful. 	https://ereimer.net/plautdietsch/pddefns.htm#schlopmetsijch
Schlopsocht	lethargy. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlopsocht
schlopsochtijch	lethargic. 	https://ereimer.net/plautdietsch/pddefns.htm#schlopsochtijch
Schlopstow	f. bedroom. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlopstow
Schlopwaundla	m. sleepwalker, somnambulist. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlopwaundla
Schlorr	a slipper; an argumentative woman. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlorr
Schlosäwendoot	m. a lazy fellow. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlos%C3%A4wendoot
Schlott	n. (pl: Schläd) lock; castle. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlott
Schlubb	f. (pl: e) an old cap or hat. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlubb
Schlucht	f. (pl: e) gorge. valley, ravine, slough, canyon. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlucht
Schluckat	m. (pl: s) gullet, Adam's apple. 	https://ereimer.net/plautdietsch/pddefns.htm#Schluckat
schlucke	to swallow. 	https://ereimer.net/plautdietsch/pddefns.htm#schlucke
Schlucks	m. a gulp, a swallow, a draft, a dram. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlucks
Schluckskje	n. a small sip. 	https://ereimer.net/plautdietsch/pddefns.htm#Schluckskje
schludrijch	see schlaup. 	https://ereimer.net/plautdietsch/pddefns.htm#schludrijch
Schlunk , Schlunt	m. (pl: e) maw, gullet, throat. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlunk%20%2C%20Schlunt
schlüre	tarry, wait, delay, pause. 	https://ereimer.net/plautdietsch/pddefns.htm#schl%C3%BCre
schlurpse	to slurp. 	https://ereimer.net/plautdietsch/pddefns.htm#schlurpse
schlurre	to drag one's feet, slur. 	https://ereimer.net/plautdietsch/pddefns.htm#schlurre
Schluss	m. (pl: e) conclusion, end. 	https://ereimer.net/plautdietsch/pddefns.htm#Schluss
Schlussräd	f. concluding remarks, peroration. 	https://ereimer.net/plautdietsch/pddefns.htm#Schlussr%C3%A4d
schlüte	to conclude; to lock. 	https://ereimer.net/plautdietsch/pddefns.htm#schl%C3%BCte
Schlüw	f. (pl: e) shell, hull, husk, (of seeds) term also applied to individual who lacks courage and acts as a stooge for someone else. 	https://ereimer.net/plautdietsch/pddefns.htm#Schl%C3%BCw
schlüwe	to slip on or over. 	https://ereimer.net/plautdietsch/pddefns.htm#schl%C3%BCwe
Schlüwesot	n. legume seeds. 	https://ereimer.net/plautdietsch/pddefns.htm#Schl%C3%BCwesot
Schlüwsäl	n. utility harness. 	https://ereimer.net/plautdietsch/pddefns.htm#Schl%C3%BCws%C3%A4l
Schmäa	oil, grease, lubricant, lotion. 	https://ereimer.net/plautdietsch/pddefns.htm#Schm%C3%A4a
Schmäadoos	f. grease container. 	https://ereimer.net/plautdietsch/pddefns.htm#Schm%C3%A4adoos
Schmäajelt	n. bribe money. 	https://ereimer.net/plautdietsch/pddefns.htm#Schm%C3%A4ajelt
schmäare	to grease, to oil, lubricate; to spank, thrash. 	https://ereimer.net/plautdietsch/pddefns.htm#schm%C3%A4are
schmäarijch	greasy, oily. 	https://ereimer.net/plautdietsch/pddefns.htm#schm%C3%A4arijch
schmachte	languish, to thirst. 	https://ereimer.net/plautdietsch/pddefns.htm#schmachte
Schmack	m. a taste. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmack
schmackhauft	tasty, tasteful, elegant, sipid. 	https://ereimer.net/plautdietsch/pddefns.htm#schmackhauft
Schmacks	m. a smack of the lips. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmacks
schmackse	audible smacking of the lips; eat with open mouth. 	https://ereimer.net/plautdietsch/pddefns.htm#schmackse
Schmäd	f. (pl: e) blacksmith shop. 	https://ereimer.net/plautdietsch/pddefns.htm#Schm%C3%A4d
schmäde	to work in a blacksmith shop. 	https://ereimer.net/plautdietsch/pddefns.htm#schm%C3%A4de
Schmädhoma	m. blacksmith hammer. 	https://ereimer.net/plautdietsch/pddefns.htm#Schm%C3%A4dhoma
Schma'dons	m. (pl: e) goo, crude oil. 	https://ereimer.net/plautdietsch/pddefns.htm#Schma%27dons
Schmagus	thick, floury, tasty gravy. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmagus
Schmakja	m. (pl: sch) taster, gourmet, taste sense(s). 	https://ereimer.net/plautdietsch/pddefns.htm#Schmakja
Schmäkja	m. (pl: sch) smoker. 	https://ereimer.net/plautdietsch/pddefns.htm#Schm%C3%A4kja
schmakje	to taste. 	https://ereimer.net/plautdietsch/pddefns.htm#schmakje
schmäkje	to smoke. 	https://ereimer.net/plautdietsch/pddefns.htm#schm%C3%A4kje
schma'rottse	to gourmandize. 	https://ereimer.net/plautdietsch/pddefns.htm#schma%27rottse
schmatre	to splatter with thick mire. 	https://ereimer.net/plautdietsch/pddefns.htm#schmatre
schmaul	narrow. 	https://ereimer.net/plautdietsch/pddefns.htm#schmaul
Schmaunt	m. cream. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmaunt
Schmaunt enjelkjes	cream horns. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmaunt%20enjelkjes
Schmaunta	m. (pl: sch) cream separator. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmaunta
Schmauntjoop	f. milking smock, any ill fitting, shapeless garment. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmauntjoop
Schmauntsupp	f. cold, thickened milk with curds and cream base, onion greens, diced cucumbers, shredded lettuce, junket; see Mennonite Cookbook. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmauntsupp
schmause	to nibble, to eat continually. 	https://ereimer.net/plautdietsch/pddefns.htm#schmause
Schmauts	m. soft mire, slush. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmauts
schmautsijch	slushy, miry. 	https://ereimer.net/plautdietsch/pddefns.htm#schmautsijch
Schmeijchel	m. flattery, cajoling. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmeijchel
schmeissijch	smoothly, subtly. 	https://ereimer.net/plautdietsch/pddefns.htm#schmeissijch
schmelte	to melt, smelt, liquify. 	https://ereimer.net/plautdietsch/pddefns.htm#schmelte
Schmeltowe	m. smelter. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmeltowe
schmenje	to raid the fridge, sneak food on the sly. 	https://ereimer.net/plautdietsch/pddefns.htm#schmenje
Schmett	m. (pl: e) blacksmith. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmett
schmette	not colorfast, to lose clothing color. 	https://ereimer.net/plautdietsch/pddefns.htm#schmette
Schmied	f. a template. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmied
schmiedijch	limber, pliable, flexible, pliant, supple. 	https://ereimer.net/plautdietsch/pddefns.htm#schmiedijch
Schmiej	f. (pl: e) adjustable square. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmiej
schmiete	to throw, pitch, toss, hurl. 	https://ereimer.net/plautdietsch/pddefns.htm#schmiete
Schmietreeme	reins; whip. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmietreeme
schmirjle	to abrade, to wear away by friction. 	https://ereimer.net/plautdietsch/pddefns.htm#schmirjle
Schmoa	f. (pl: re) a gash, a healed over scar. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmoa
Schmoasel	n. (pl: s) a feast, a banquet. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmoasel
Schmoate	f. emotional pain and hurt. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmoate
schmock	nice, pretty, beautiful, handsome, fair, adorable, good-looking, lovely; well behaved. 	https://ereimer.net/plautdietsch/pddefns.htm#schmock
Schmockheit	glamour, beauty, loveliness. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmockheit
Schmockschriewe	fancy handwriting, calligraphy. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmockschriewe
schmoddrijch	foggy, humid weather. 	https://ereimer.net/plautdietsch/pddefns.htm#schmoddrijch
Schmolt	n. lard. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmolt
Schmolt ütbrode	to render lard. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmolt%20%C3%BCtbrode
schmooje	to drive fast and furiously. 	https://ereimer.net/plautdietsch/pddefns.htm#schmooje
Schmuakommst	m. stewed or steamed cabbage. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmuakommst
schmuare	to stew, to steam. 	https://ereimer.net/plautdietsch/pddefns.htm#schmuare
Schmuck	m. adornment, ornaments, decorations, beauty. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmuck
schmuggle	to smuggle. 	https://ereimer.net/plautdietsch/pddefns.htm#schmuggle
schmunje	to neck, to pet, heavy petting. 	https://ereimer.net/plautdietsch/pddefns.htm#schmunje
Schmunjkende	f. small, hard candies of various colors with fond phrases printed on them. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmunjkende
schmunsle	to chuckle, to smile. 	https://ereimer.net/plautdietsch/pddefns.htm#schmunsle
Schmurts	grease or oil; see. 	https://ereimer.net/plautdietsch/pddefns.htm#Schmurts
